source_url,source_referrer_url,source_name,source_hash_sha1,source_image_hash_whash,path_rel,skipped,processed_at
https://c1.peakpx.com/wallpaper/149/265/317/chess-the-royal-game-the-gameplay-wallpaper-thumb.jpg,https://www.peakpx.com/pawn,chess-the-royal-game-the-gameplay-wallpaper-thumb.jpg,81917a085933d7bd586af23ddbe5a5b137ad2747,eeeeffbe548c0000,None,1,2023-02-14 21:50:54.428698
https://p1.pxfuel.com/preview/402/687/689/chess-chessboard-game-play-metal-ancient-royalty-free-thumbnail.jpg,https://www.pxfuel.com/en/search?q=antique+piece,chess-chessboard-game-play-metal-ancient-royalty-free-thumbnail.jpg,052de077c3b03c424ed825a59cbb27ea03f3870c,1e9dd58055e890fe,None,1,2023-02-14 21:53:50.570400
https://c1.wallpaperflare.com/preview/168/444/838/chess-game-strategic-win.jpg,https://www.wallpaperflare.com/chess-game-strategic-board-win-the-board-black-chess-party-wallpaper-wruda,chess-game-strategic-win.jpg,39a9f67a432a40728d9427a14907d873b9bce176,40f0bcbcfcf83c18,None,1,2023-02-14 21:53:54.008143
https://i0.hippopx.com/photos/859/983/788/chessboard-strategy-chess-power-preview.jpg,https://www.hippopx.com/en/chessboard-strategy-chess-power-game-449630,chessboard-strategy-chess-power-preview.jpg,7357691c467f681908f756358ee8693818888702,0000e4c58d6f5fff,None,1,2023-02-14 21:53:57.368243
https://live.staticflickr.com/74/155156466_7f24c7cf0b_b.jpg,https://www.flickr.com/photos/thesoupboy/155156466,155156466_7f24c7cf0b_b.jpg,269360a475423d65a93dbfacb3d20b4cf505cc57,111f66a2925af8af,/Users/boerni/Projects/acid-chess/data/training/boards/from_google/26/269360a475423d65a93dbfacb3d20b4cf505cc57.jpeg,0,2023-02-14 23:13:11.020673
https://live.staticflickr.com/4206/34943785883_1619757e07_b.jpg,https://www.flickr.com/photos/colinsite/34943785883,34943785883_1619757e07_b.jpg,2bd693d4d9b8d2ac2f1526df11030e46c6bc4231,ffe3c1b1a080c3c7,/Users/boerni/Projects/acid-chess/data/training/boards/from_google/2b/2bd693d4d9b8d2ac2f1526df11030e46c6bc4231.jpeg,0,2023-02-14 23:16:55.755100
https://live.staticflickr.com/1929/44848308511_f243060956_b.jpg,https://www.flickr.com/photos/22711505@N05/44848308511,44848308511_f243060956_b.jpg,9ac041cf19d905c35c677c0498a24444e28a6d92,0b8390dec6fbccc1,/Users/boerni/Projects/acid-chess/data/training/boards/from_google/9a/9ac041cf19d905c35c677c0498a24444e28a6d92.jpeg,0,2023-02-14 23:20:47.852998
https://live.staticflickr.com/54/192775306_ecf74f9199_b.jpg,https://www.flickr.com/photos/judybaxter/192775306,192775306_ecf74f9199_b.jpg,a0086cb75dc7b7d2f46054417f7591068f369fd0,f6f2fffefa000000,None,1,2023-02-14 23:21:14.542459
https://media.defense.gov/2009/Jul/28/2000513853/2000/2000/0/090728-F-1234S-002.JPG,https://www.nationalmuseum.af.mil/Visit/Museum-Exhibits/Fact-Sheets/Display/Article/196876/pow-chess-set/,090728-F-1234S-002.JPG,78172e2b492521f8fe2741d1bfa2ceb7016ebe44,260191ffffff0400,None,1,2023-02-14 23:21:21.218979
https://live.staticflickr.com/7561/15831225869_b48c67e4f6_b.jpg,https://www.flickr.com/photos/arthur_chapman/15831225869,15831225869_b48c67e4f6_b.jpg,17eededd21f1218200ebed047d69baade68836b8,613abbbd9d153d00,/Users/boerni/Projects/acid-chess/data/training/boards/from_google/17/17eededd21f1218200ebed047d69baade68836b8.jpeg,0,2023-02-14 23:21:34.013517
https://live.staticflickr.com/2575/4192987375_89bdba4d0b_b.jpg,https://www.flickr.com/photos/43021516@N06/4192987375,4192987375_89bdba4d0b_b.jpg,79c48341ed47f4750882c5899be8fdb52a90c004,10009efefe7e7828,None,1,2023-02-14 23:21:47.245963
https://live.staticflickr.com/6171/6223207859_5e7eaa6e11_b.jpg,https://www.flickr.com/photos/danzen/6223207859,6223207859_5e7eaa6e11_b.jpg,f5c3ef896b12ced8a3e5551786b1d6256672f2bc,8c3c3f7f098181bd,/Users/boerni/Projects/acid-chess/data/training/boards/from_google/f5/f5c3ef896b12ced8a3e5551786b1d6256672f2bc.jpeg,0,2023-02-14 23:21:58.605707
https://live.staticflickr.com/65535/50072843202_1fdff9b0f8_b.jpg,https://www.flickr.com/photos/waffleboy/50072843202,50072843202_1fdff9b0f8_b.jpg,137808c19927472be821a3b47ff2e2f573e7ec8f,ffd9c480bcbc80f0,None,1,2023-02-14 23:22:04.763641
https://live.staticflickr.com/84/236910783_ac55b9ddf5_b.jpg,https://www.flickr.com/photos/mharrsch/236910783,236910783_ac55b9ddf5_b.jpg,727cd804e38c04ad3c51eb08344a10f5f99a3bac,803f3f3f3e30018f,/Users/boerni/Projects/acid-chess/data/training/boards/from_google/72/727cd804e38c04ad3c51eb08344a10f5f99a3bac.jpeg,0,2023-02-14 23:22:15.069265
https://live.staticflickr.com/4039/4192987095_4e1475e4e4_b.jpg,https://www.flickr.com/photos/43021516@N06/4192987095,4192987095_4e1475e4e4_b.jpg,7670262ccf14b13dc27a930e83afff8579397430,f8000487d78fde1f,/Users/boerni/Projects/acid-chess/data/training/boards/from_google/76/7670262ccf14b13dc27a930e83afff8579397430.jpeg,0,2023-02-14 23:22:27.182852
https://live.staticflickr.com/2861/33256215514_4655df46a4_b.jpg,https://www.flickr.com/photos/aliarda/33256215514,33256215514_4655df46a4_b.jpg,31f1f1e37af772e0ce260c6e5a97d50e9646684e,efc7040071f9fd41,/Users/boerni/Projects/acid-chess/data/training/boards/from_google/31/31f1f1e37af772e0ce260c6e5a97d50e9646684e.jpeg,0,2023-02-14 23:22:37.416617
https://live.staticflickr.com/2425/3655957968_3f10c9b0de_b.jpg,https://www.flickr.com/photos/arthur_chapman/3655957968,3655957968_3f10c9b0de_b.jpg,c01a98180b23f68a156d61137b96848b50e3f98f,bc2a013b130bf5fa,/Users/boerni/Projects/acid-chess/data/training/boards/from_google/c0/c01a98180b23f68a156d61137b96848b50e3f98f.jpeg,0,2023-02-14 23:22:51.238016
